gene	mean	std
YOL155C	6.47E+01	4.79E+01
YJL146W	1.12E+01	3.69E-01
YLR457C	1.15E+01	7.43E-01
YMR068W	5.61E+00	1.26E-01
YHR186C	1.66E+01	2.84E+00
YJR151C	1.31E+00	6.83E-01
YNL165W	1.78E+01	5.79E-01
YNR039C	5.36E+01	2.07E+01
YIL128W	4.66E+01	3.66E+00
YGL064C	2.69E+01	4.97E+00
YDR196C	3.99E+01	2.14E+00
YER038W-A	2.34E+00	1.02E+00
YDR510C-A	2.49E+00	2.43E+00
YGL125W	1.19E+02	1.71E+01
YPL279C	1.36E+00	2.92E-01
YNL331C	6.17E+00	2.31E+00
YBR186W	5.66E-01	3.21E-01
YDR136C	1.11E+00	8.61E-01
YOR127W	1.60E+01	4.10E+00
YOR293W	2.45E+03	9.33E+02
YNR056C	1.43E+00	4.86E-01
YCL031C	1.91E+01	3.83E+00
YDR244W	3.03E+01	6.05E+00
YPR012W	1.36E+00	5.59E-01
YLR148W	2.37E+01	2.87E+00
YOR305W	3.72E+01	3.64E+00
YLR184W	4.45E-01	4.62E-01
YCL054W	2.95E+01	5.38E+00
YHR154W	1.03E+01	5.04E+00
YML084W	6.94E-01	4.29E-02
YMR279C	8.15E-01	3.30E-01
YOR034C	1.77E+01	3.21E+00
YEL061C	1.20E+01	3.60E+00
YKL210W	2.94E+02	4.56E+01
YBR287W	1.09E+02	3.62E+01
YIL171W	3.96E-01	2.08E-01
YDR381W	3.57E+02	5.73E+01
YDL005C	3.01E+01	1.07E+01
YKL190W	7.09E+01	1.54E+01
YDL033C	2.36E+01	3.22E-01
YBR036C	1.95E+02	3.07E+01
YGL006W-A	1.75E+00	3.81E-01
YIL142C-A	5.82E-01	1.27E-01
YCL028W	1.16E+02	3.18E+01
YOR100C	2.08E+00	8.86E-01
YHR216W	1.55E+02	7.49E+01
YGR045C	4.17E+00	1.01E+00
YJL006C	2.60E+01	3.48E+00
YOR170W	2.99E+00	5.07E-01
YHR128W	8.78E+01	3.23E+01
YKL056C	1.32E+03	2.48E+02
YDR390C	6.00E+01	1.07E+01
YDR520C	1.59E+01	1.39E+00
YFL037W	3.75E+02	4.00E+01
YCL043C	1.66E+02	1.19E+02
YJR012C	1.50E+01	2.19E+00
YOL152W	2.83E+00	6.95E-01
YBR242W	8.44E+01	3.94E-01
YMR081C	3.12E+00	8.78E-01
YJR035W	5.09E+00	1.72E+00
YDR256C	8.18E+00	1.56E+00
YDR139C	1.39E+02	6.53E+00
YGR119C	4.36E+01	3.05E+00
YMR270C	3.95E+01	8.13E-01
YDR056C	1.13E+02	1.46E+01
YDR159W	2.64E+01	4.13E+00
YJR088C	6.63E+01	1.38E+01
YGR074W	4.60E+01	8.27E+00
YGR161C	4.53E+01	3.51E+01
YNL213C	4.23E+01	6.14E+00
YPL120W	8.52E+00	1.60E-02
YLL042C	4.75E+00	1.69E+00
YPL082C	4.85E+01	8.28E+00
YMR127C	1.97E+01	8.67E-01
YML114C	2.29E+01	5.19E+00
YLR024C	1.19E+01	7.56E+00
YLR110C	2.76E+03	7.85E+02
YHR142W	3.66E+01	5.95E-02
YHR050W	5.17E+01	6.15E+00
YNL218W	6.96E+00	1.88E-01
YGR080W	4.02E+01	7.64E+00
YHL027W	8.09E+01	1.06E+01
YKL046C	8.97E+01	6.71E+00
YGL257C	7.13E+01	6.90E+00
YJR098C	1.13E+01	2.88E+00
YDL189W	1.16E+01	3.80E+00
YOL051W	1.41E+01	7.75E+00
YJR160C	1.62E-01	1.24E-01
YCR023C	2.72E+01	5.92E+00
YER186C	6.47E+01	9.02E+00
YER013W	2.19E+01	3.09E+00
YDR417C	7.32E-01	5.24E-01
YKL008C	4.69E+01	2.85E+00
YDR054C	4.24E+01	1.21E+01
YOR369C	1.15E+03	5.04E+02
YDR167W	4.16E+01	6.01E+00
YFR038W	2.76E+01	7.70E-01
YFL017C	3.65E+01	1.75E+00
YLR138W	7.62E+00	3.38E+00
YDL170W	4.82E+01	2.24E+00
YAL065C	2.31E-01	3.27E-01
YLR440C	1.44E+01	5.35E+00
YLR337C	2.86E+00	1.56E+00
YOR249C	1.40E+01	2.38E+00
YKL147C	5.16E-01	1.15E-01
YBR189W	1.06E+03	2.19E+02
YDR515W	2.49E+01	6.04E+00
YDR199W	4.59E-01	3.03E-01
YMR020W	7.37E+00	1.80E+00
YOR290C	3.18E+01	5.63E+00
YDL080C	2.36E+01	1.43E+00
YER020W	3.98E+01	2.06E+01
YHL016C	1.17E+01	3.75E+00
YKL102C	1.16E+00	8.18E-01
YLR083C	9.77E+01	6.81E+00
YER137C	7.75E+00	1.36E+00
YOL162W	5.00E+00	9.72E-02
YBR050C	3.45E+00	1.85E+00
YFL033C	2.42E+01	4.72E+00
YLL047W	3.89E-01	5.48E-02
YMR065W	1.08E+01	1.75E+00
YDR409W	4.22E+00	1.98E+00
YHR069C-A	2.19E+00	2.19E-01
YDR176W	2.34E+01	1.00E+00
YNL114C	1.92E+00	1.18E+00
YER114C	2.75E+01	3.45E+00
YDL047W	5.17E+01	9.53E+00
YPR077C	1.02E+00	1.39E+00
YLR108C	1.98E+01	4.59E+00
YBR115C	8.39E+01	2.42E+01
YOR266W	2.49E+01	1.68E+00
YML055W	6.11E+01	3.95E+00
YGL094C	2.72E+01	6.06E+00
YDR006C	3.02E+01	7.23E+00
YHR207C	2.44E+01	4.84E+00
YDR044W	6.20E+01	3.49E+01
YMR286W	6.07E+01	2.63E+01
YBR172C	4.57E+01	2.13E+00
YGL014C-A	1.27E-01	1.79E-01
YIL154C	1.58E+01	2.52E+00
YDR422C	2.98E+01	1.88E+00
YGR005C	3.84E+00	1.85E+00
YOL077W-A	1.73E+02	1.07E+02
YDL205C	9.12E+01	2.39E+01
YER091C	1.42E+03	8.00E+02
YDR329C	2.79E+01	2.27E+00
YGL038C	3.85E+01	9.72E+00
YJL217W	4.16E+01	7.34E+00
YDL133W	2.89E+01	1.83E+00
YGR250C	4.83E+01	2.08E+01
YHL015W-A	1.24E+00	1.00E+00
YNL154C	1.74E+02	3.25E+01
YNL261W	3.79E+01	1.50E+01
YML017W	4.34E+01	2.23E-01
YBR201C-A	4.22E+01	2.71E+01
YKL145W-A	4.85E+01	2.90E+01
YBL026W	7.41E+01	8.58E+00
YDR457W	4.01E+01	1.57E+01
YPR088C	1.03E+02	2.98E+01
YGR082W	9.20E+01	3.72E+00
YBL031W	1.60E+01	2.92E+00
YKL197C	8.44E+00	3.64E+00
YML100W	2.44E+01	8.04E+00
YGR086C	3.14E+02	2.91E+01
YBL109W	1.28E-01	7.89E-03
YCL037C	6.61E+01	4.15E+01
YOL149W	7.27E+01	1.66E+01
YDR175C	4.28E+01	7.50E+00
YDR383C	2.43E+01	6.15E+00
YKL016C	3.35E+02	9.32E+00
YDR452W	7.54E+01	1.65E+00
YPR022C	4.44E+01	5.10E+00
YER056C	4.89E+02	6.95E+01
YNL169C	7.77E+01	7.02E+00
YBL050W	6.86E+01	1.62E+01
YFR013W	2.17E+01	6.03E+00
YDR504C	1.81E+01	9.07E+00
YPR192W	4.01E+00	1.48E-01
YLR294C	1.08E+02	1.82E+01
YLR351C	1.02E+02	1.86E+01
YDR342C	5.24E+00	2.67E+00
YOR168W	1.99E+02	3.20E+01
YNL003C	4.57E+01	9.27E+00
YIL063C	2.32E+01	2.57E-01
YLR255C	9.38E-01	9.99E-01
YKL218C	5.99E+01	1.15E+01
YOR337W	4.74E+01	5.37E+00
YJR075W	1.38E+02	1.14E+01
YBL090W	5.67E+01	1.66E+01
YLR262C-A	1.81E+02	1.34E+01
YKR102W	1.80E+00	5.61E-01
YOL144W	3.07E+01	7.71E+00
YEL042W	7.92E+01	3.95E+00
YLR235C	1.19E+00	5.16E-01
YOL008W	2.57E+01	1.81E+00
YJL169W	2.33E-01	1.44E-02
YKL034W	2.59E+01	2.29E+00
YDR534C	5.05E+00	1.52E+00
YMR011W	5.18E+02	3.40E+02
YPR095C	1.86E+01	3.34E+00
YLR193C	7.96E+00	4.90E+00
YPL183W-A	6.60E+01	1.01E+01
YHR178W	9.16E+00	1.29E+00
YKL215C	1.03E+01	5.69E+00
YDL188C	6.06E+01	1.02E+01
YDR231C	1.38E+01	1.50E+00
YLR055C	1.27E+01	4.36E-01
YPL183C	7.16E+01	5.99E-01
YBR025C	3.07E+02	6.22E+01
YBR005W	2.95E+01	1.87E+01
YER122C	1.04E+02	1.95E+01
YNL053W	1.73E+01	1.49E+00
YPR096C	4.41E+00	1.23E+00
YCL011C	7.15E+01	1.61E+01
YER007W	1.61E+01	2.49E+00
YGL209W	1.73E+02	6.72E+01
YNL298W	1.96E+01	2.06E+00
YML036W	2.38E+01	3.52E+00
YGR022C	3.96E-01	2.08E-01
YOR192C-A	1.70E+01	5.89E+00
YCR036W	4.40E+01	2.43E-01
YCR020C-A	1.91E+01	9.80E+00
YDR279W	3.18E+01	6.80E-01
YDR084C	1.79E+01	1.06E+00
YDL145C	1.81E+02	6.40E+00
YER089C	3.20E+01	8.06E+00
YIL037C	3.64E+00	1.42E+00
YLR437C	2.09E+01	7.39E+00
YPR152C	1.35E+01	4.23E+00
YJL111W	1.60E+02	2.38E+01
YHR194W	2.09E+01	3.23E+00
YKR088C	5.35E+01	1.31E+00
YLR008C	1.01E+02	4.94E+00
YEL030C-A	7.64E-01	5.28E-01
YBR234C	4.25E+01	1.90E+01
YLR039C	1.77E+01	4.10E+00
YER164W	2.14E+01	5.77E+00
YJR083C	1.85E+00	6.35E-01
YKL214C	8.08E+01	4.30E+00
YGL241W	1.40E+01	1.14E+01
YIL056W	1.97E+01	9.69E+00
YGR195W	7.25E+01	1.31E+01
YOR157C	1.07E+02	1.97E+01
YJR105W	2.54E+02	8.37E+01
YDL223C	6.37E+00	3.63E+00
YNR047W	3.18E+01	5.75E+00
YDR153C	5.53E+01	1.14E+01
YNL176C	1.91E+01	2.16E+00
YIL047C-A	1.47E+01	4.66E-01
YPL271W	2.23E+02	6.93E+01
YEL037C	6.94E+01	4.04E+00
YDR532C	3.43E+00	2.22E+00
YOR183W	7.60E-01	2.64E-01
YLR048W	8.39E+02	1.76E+02
YKL050C	4.48E+00	1.06E+00
YDR479C	1.56E+01	9.81E-01
YBL055C	3.97E+01	1.00E+01
YFL014W	9.09E+01	6.37E+01
YBR149W	1.25E+02	2.57E+00
YFL048C	8.32E+01	1.41E+00
YHR023W	2.05E+01	1.84E+00
YCL058C	1.16E+01	5.99E-01
YDL098C	2.71E+01	1.73E+00
YER152W-A	2.20E-01	2.00E-01
YKR061W	1.50E+01	4.97E+00
YKR020W	3.02E+01	1.02E+01
YNL228W	1.32E+00	1.52E-01
YJR010W	3.03E+02	1.55E+02
YML013W	2.83E+01	3.91E+00
YHR166C	1.61E+01	1.35E+00
YER162C	3.76E+00	5.69E-01
YOL072W	1.97E+01	4.03E+00
YDL058W	1.71E+01	3.97E+00
YOR191W	2.67E+01	5.54E+00
YPR126C	4.29E-01	4.18E-01
YPR033C	1.71E+02	5.26E+01
YCR033W	4.81E+01	5.71E+00
YER145C-A	8.43E-01	3.98E-01
YNL138W-A	1.75E+01	4.08E+00
YGL192W	1.42E+01	1.31E+00
YJR070C	1.12E+02	1.41E+01
YFR022W	7.02E+00	2.67E-01
YMR052W	9.86E+00	1.50E+00
YNR074C	1.04E+01	1.33E+00
YOR353C	2.92E+01	5.32E-02
YHR071C-A	1.81E+00	3.95E-01
YLR114C	1.18E+01	6.54E+00
YGR038W	2.21E+01	3.55E-01
YPL129W	9.61E+01	1.31E+01
YCR020C	9.29E+00	7.33E-01
YHR132W-A	1.21E+02	2.33E+01
YLR090W	2.80E+01	1.27E+01
YNL121C	1.68E+02	4.70E+01
YPL012W	1.40E+02	1.60E+01
YMR274C	3.47E+01	6.95E+00
YGR260W	2.81E+02	1.06E+02
YHR066W	9.63E+01	1.27E+01
YFR030W	2.35E+02	7.84E+01
YLR454W	1.68E+01	6.97E+00
YHR031C	2.63E+01	1.72E+00
YPL114W	1.01E+01	6.75E-01
YDR533C	2.75E+01	5.18E+00
YBR133C	2.23E+01	5.74E+00
YJL184W	3.76E+01	1.41E+01
YPR181C	3.50E+01	2.43E+01
YGL015C	1.27E+00	4.64E-01
YDR073W	4.45E+01	1.24E+01
YDL176W	9.08E+00	4.01E+00
YNL210W	5.28E-01	3.26E-02
YBR197C	2.35E+01	4.65E+00
YNR012W	9.50E+00	1.74E+00
YDR210W-A	3.75E+00	2.21E+00
YJL187C	3.13E+01	8.91E-01
YGR158C	6.12E+01	1.07E+01
YDR160W	1.49E+01	6.01E+00
YOR164C	1.04E+02	6.49E+00
YMR105C	3.90E+01	1.81E+01
YPL057C	8.80E+01	5.50E+01
YBR158W	7.94E+01	5.88E+00
YLL019C	9.38E+01	2.24E+01
YGL208W	2.76E+01	1.02E+01
YER175C	4.99E+01	1.07E+00
YBR165W	2.56E+01	3.76E+00
YER187W	1.20E+01	4.23E+00
YER116C	2.23E+01	2.96E+00
YER166W	4.01E+01	8.73E+00
YMR320W	2.26E+01	9.61E+00
YDR119W-A	7.89E+00	1.86E-01
YKL115C	2.18E+01	8.21E+00
YPL133C	1.99E+01	1.53E+00
YIL047C	4.58E+01	3.91E+00
YBR058C-A	2.92E+02	4.25E+00
YOR041C	1.73E+00	2.44E-01
YDR277C	6.43E+01	3.03E+01
YDR406W	9.42E+00	5.66E+00
YNL168C	6.31E+01	1.20E+01
YMR299C	3.13E+01	5.03E+00
YLR347C	1.32E+02	9.00E+00
YJL127C-B	1.33E+02	1.03E+01
YLR437C-A	1.03E+00	6.90E-02
YHR073W	5.25E+01	1.36E+01
YBR112C	1.90E+01	1.30E+01
YDR373W	8.90E+01	5.22E+00
YBR218C	8.81E+01	1.55E+00
YDR450W	5.69E+02	1.58E+02
YDR293C	5.97E+01	1.88E+01
YLL004W	1.43E+01	2.81E+00
YER180C-A	1.63E+01	4.99E+00
YLR280C	5.19E-02	7.35E-02
YHR086W-A	5.41E-01	4.07E-01
YDL138W	2.01E+01	3.05E+00
YGR257C	2.62E+01	1.82E+00
YHR167W	2.74E+01	5.09E+00
YJL159W	2.15E+02	1.15E+01
YGR265W	4.36E-01	6.16E-01
YKR072C	3.10E+01	6.01E+00
YOR029W	1.33E-01	1.88E-01
YGL113W	2.13E+01	3.58E+00
YBR033W	5.84E+00	1.15E+00
YBR084C-A	5.24E+02	9.22E+01
YBL085W	1.38E+01	1.30E+00
YDL163W	4.37E-01	4.27E-01
YGR123C	1.12E+02	7.27E+00
YPR133C	1.89E+01	5.51E+00
YGR072W	3.57E+01	8.35E+00
YDL025C	2.47E+01	1.08E+01
YKR048C	7.65E+01	1.73E+01
YMR258C	2.75E+01	3.56E+00
YOR138C	1.31E+01	1.19E+00
YER078W-A	8.14E-01	1.15E+00
YJL119C	3.48E+00	1.34E+00
YHR036W	2.78E+01	9.31E-01
YDR525W	1.36E-01	1.92E-01
YFL015W-A	1.41E-01	1.99E-01
YML057W	1.22E+01	3.10E+00
YDL234C	3.11E+01	1.02E+01
YER113C	1.33E+01	5.82E+00
YGR006W	7.17E+00	5.98E-01
YDR240C	4.12E+01	6.69E-01
YER011W	7.05E-01	1.62E-01
YDR164C	3.31E+01	4.72E+00
YCR044C	5.82E+01	6.66E-01
YOR330C	4.26E+01	4.06E+00
YNL232W	7.57E+01	1.90E+01
YBL021C	2.86E+01	9.63E+00
YLR341W	1.42E+00	8.62E-01
YER082C	8.66E+01	1.39E+01
YNL163C	5.27E+01	3.25E+00
YDL104C	1.12E+01	8.39E-01
YDR364C	3.38E+01	3.42E+00
YOR092W	3.41E+01	1.28E+01
YDR263C	1.04E+01	2.91E+00
YOR390W	3.08E+00	1.21E+00
YOR292C	9.25E+00	2.10E+00
YNL186W	9.07E+01	9.37E+00
YOL129W	8.90E+01	1.83E+01
YML031W	5.31E+01	3.42E+00
YDL153C	7.97E+00	4.20E+00
YPL242C	2.24E+01	1.31E+00
YLR010C	8.37E+00	1.40E+00
YGR024C	1.12E+02	4.25E+00
YDR540C	1.24E+01	4.73E+00
YCL048W	6.55E-01	3.02E-01
YLR446W	3.63E+00	1.24E+00
YEL058W	5.26E+01	4.21E-01
YOR230W	2.57E+02	5.17E+01
YOL142W	4.37E+01	9.61E+00
YLR256W	6.36E+01	4.65E+01
YIL111W	1.01E+02	3.06E+01
YFL010C	3.27E+02	4.24E+01
YDR433W	2.91E-01	3.72E-01
YHR165C	3.19E+01	1.31E+01
YHR005C-A	1.04E+02	5.83E+00
YMR252C	4.21E+01	4.70E+00
YJR071W	2.98E-01	2.65E-01
YCR005C	4.54E+02	1.98E+02
YLR378C	7.23E+01	3.92E+01
YDR210C-C	1.27E-01	8.38E-02
YOR121C	3.71E+01	4.63E+00
YGR282C	1.02E+03	1.47E+01
YLR181C	1.46E+01	8.98E-01
YHR091C	2.01E+01	3.73E+00
YMR007W	1.45E+00	2.28E-01
YGL115W	7.45E+01	1.16E+01
YOR094W	3.33E+01	4.09E+00
YKL059C	2.24E+01	2.98E+00
YLR243W	4.02E+01	1.26E+00
YDR241W	9.86E+00	9.67E-01
YOR297C	4.01E+01	2.95E+00
YOR316C	7.64E+01	5.46E+00
YOR314W-A	9.41E-01	7.60E-01
YMR266W	8.22E+01	8.51E+00
YLR199C	4.03E+01	1.19E+01
YMR226C	2.59E+02	2.70E+01
YPL038W	4.69E+00	1.20E+00
YKL203C	2.39E+01	6.45E+00
YFL022C	8.06E+01	1.07E+01
YBR268W	2.22E+01	8.80E+00
YFL015C	3.05E-01	8.00E-02
YKL166C	3.31E+01	3.60E+00
YPR151C	4.09E+00	2.62E+00
YJL030W	2.45E+01	4.08E+00
YLR187W	6.99E+00	2.60E+00
YGR201C	8.45E+00	5.67E-01
YDL230W	1.57E+01	3.26E+00
YPL262W	2.41E+02	2.52E+01
YOL124C	6.49E+01	6.50E+00
YBL047C	4.44E+01	2.13E+01
YPR092W	1.40E-01	8.67E-03
YEL028W	2.74E+00	1.61E+00
YHR004C	2.32E+01	4.46E+00
YMR284W	1.34E+01	3.71E+00
YKL222C	1.31E+01	1.78E+00
YGR133W	1.38E+01	3.54E+00
YKL092C	1.99E+01	1.87E+00
YDR227W	1.50E+01	3.77E+00
YIL159W	5.64E+00	3.11E+00
YJL173C	6.74E+01	2.63E-01
YIL045W	1.72E+01	1.04E+01
YOR312C	1.35E+03	3.85E+02
YBL057C	8.12E+01	1.64E+00
YOL036W	4.38E+01	4.15E+00
YBR261C	3.79E+01	8.17E-01
YNL089C	7.74E-01	3.65E-01
YPR046W	3.35E+01	6.45E+00
YGR259C	5.20E-01	4.48E-01
YJL205C	2.59E+01	3.66E+00
YNL252C	3.89E+01	2.48E+00
YHR133C	1.06E+02	2.04E+01
YGR147C	3.30E+01	6.79E+00
YDL116W	8.77E+01	2.75E+00
YIL024C	1.61E+01	1.50E+00
YDR137W	1.52E+01	2.82E+00
YOR343W-A	1.74E+00	2.61E-01
YKL221W	8.12E-01	3.50E-02
YIR007W	1.04E+01	1.09E+00
YBL091C-A	1.52E+01	3.06E+00
YMR207C	1.85E+01	4.43E+00
YLR412W	5.59E+01	5.15E+00
YKL010C	2.05E+01	4.45E+00
YHR074W	5.75E+01	1.03E+01
YOR358W	8.03E+00	1.33E+00
YPL023C	4.30E+01	6.03E+00
YGR017W	6.26E+01	3.16E+01
YML128C	3.26E+01	4.62E+00
YIL146C	1.44E+01	4.82E+00
YGR243W	3.64E+01	2.36E+01
YGR036C	5.40E+01	8.60E+00
YLR450W	3.09E+01	6.11E+00
YCL023C	3.75E-01	1.97E-01
YBR255W	1.59E+01	4.71E-01
YCL017C	7.15E+01	1.43E+01
YKR067W	1.31E+01	4.18E+00
YOL102C	3.18E+01	2.84E+00
YHR006W	9.41E+01	1.72E+01
YML100W-A	1.12E+00	2.43E-01
YIL043C	1.80E+02	2.12E+01
YDR408C	5.50E+01	2.33E+01
YIL156W	7.27E+00	2.24E+00
YGL034C	1.44E+00	8.21E-01
YCR028C	3.31E+01	9.64E-01
YDR235W	1.06E+01	2.47E+00
YPL007C	2.06E+01	4.70E-01
YOR334W	2.89E+01	3.85E+00
YLR367W	2.57E+02	9.87E+00
YFR037C	5.27E+01	1.76E+01
YIL044C	5.60E+01	1.04E+01
YBR065C	3.89E+01	2.52E+00
YIL062C	1.99E+02	3.61E+01
YNR002C	1.43E+00	2.33E-01
YJL098W	5.26E+01	9.75E+00
YPL196W	2.54E+01	7.57E+00
YOR284W	1.17E+01	4.11E+00
YIL082W-A	8.93E-02	1.14E-01
YLR422W	2.40E+01	2.66E+00
YPR010C-A	6.75E+01	6.19E+00
YGL043W	4.39E+01	8.02E+00
YJL051W	1.24E+01	7.93E-01
YDR459C	2.18E+01	3.18E-01
YHR039C-A	9.79E+01	3.69E+01
YCL065W	5.56E-02	7.86E-02
YPR159C-A	2.01E-01	2.84E-01
YDL039C	6.35E+00	3.49E-01
YOL115W	4.10E+01	5.95E+00
YCR090C	5.82E+01	8.95E+00
YOL119C	3.08E+01	4.62E+00
YGR242W	7.54E-01	2.47E-01
YBR157C	1.43E+01	3.77E+00
YOL111C	3.26E+01	4.10E+00
YGR264C	1.87E+02	5.92E+01
YHR215W	3.57E+00	2.16E+00
YIR022W	7.04E+01	3.20E+00
YCR094W	3.36E+01	1.79E+00
YHL038C	7.10E+00	1.82E+00
YPR002C-A	1.08E+00	6.70E-02
YKL184W	7.76E+01	4.06E+00
YGR191W	7.78E+01	1.05E+01
YML094C-A	1.15E+00	1.05E+00
YJL092W	2.21E+01	3.42E+00
YLR426W	9.80E+00	2.05E+00
YCR097W-A	8.38E-02	1.19E-01
YOR287C	1.94E+01	6.76E+00
YOL013W-B	1.95E+00	1.02E+00
YFL031C-A	1.08E+00	9.57E-01
YDL155W	4.40E+01	1.53E-01
YJL166W	3.56E+02	6.21E+01
YOL009C	1.41E+01	7.58E-01
YNL205C	1.40E+00	1.11E+00
YPR182W	5.56E+00	5.84E-01
YDR356W	1.03E+01	2.90E+00
YJR101W	4.06E+01	6.74E+00
YNL138W	4.35E+01	2.76E+01
YBL101C	9.90E+00	5.30E+00
YGL140C	4.04E+01	3.01E+00
YLR372W	2.48E+02	3.36E+01
YBR085W	1.00E+01	2.19E+00
YOR326W	5.41E+01	2.03E+01
YOR181W	4.03E+00	1.57E+00
YPR104C	3.86E+01	3.75E+00
YBR045C	8.29E+00	1.08E+00
YBL096C	2.55E+00	3.32E-01
YOR360C	1.64E+02	2.09E+01
YFL040W	1.70E+00	2.17E-01
YIR026C	5.06E+01	8.35E+00
YGL063W	1.14E+01	5.52E-03
YMR186W	1.46E+02	9.31E+01
YMR291W	7.57E+01	3.12E+01
YOR387C	3.46E+03	3.77E+03
YER042W	6.58E+01	2.34E+01
YPL048W	3.50E+01	3.01E+01
YPR117W	2.39E+01	9.30E+00
YDR322W	1.51E+01	2.58E+00
YGR146C	4.71E+00	2.00E+00
YFL007W	3.91E+01	8.99E+00
YPL263C	2.60E+01	7.09E+00
YGR023W	1.47E+00	5.52E-02
YBR259W	1.29E+01	1.27E+00
YGL041C	2.34E+00	1.80E-01
YJL141C	2.45E+01	3.27E+00
YJL033W	5.93E+01	3.69E+00
YBR062C	4.77E+01	5.35E+00
YOR073W-A	2.79E-01	1.47E-01
YPL157W	4.53E+01	7.72E+00
YOL100W	1.15E+01	8.67E-01
YOR208W	1.28E+01	3.18E+00
YDR034W-B	6.60E+00	4.08E-01
YKR054C	1.98E+01	7.00E+00
YIL004C	2.72E+01	1.14E+00
YBR016W	1.85E+01	6.37E+00
YLR004C	3.95E+00	3.91E-01
YAL064C-A	1.62E-01	2.28E-01
YBR177C	1.64E+02	2.54E+01
YBR151W	2.22E+01	2.36E+00
YKL065C	1.01E+02	3.12E+01
YHR067W	2.11E+01	2.76E+00
YBL088C	1.49E+01	5.82E+00
YOR329W-A	6.13E-01	3.79E-02
YCL033C	1.59E+01	2.12E+00
YDR120C	8.39E+01	1.93E+01
YDR530C	1.39E+01	2.77E+00
YCR060W	2.16E+01	5.21E+00
YIL052C	2.86E+02	1.06E+02
YBR093C	2.22E+01	7.52E+00
YDR020C	3.74E+01	5.52E+00
YPR043W	9.85E+02	1.84E+02
YML109W	1.02E+01	1.65E+00
YPL017C	1.02E+00	9.81E-02
YDR378C	2.84E+02	5.61E+00
YFR035C	1.40E+00	8.79E-01
YOR049C	9.00E+00	5.16E+00
YDL229W	3.67E+02	1.15E+02
YGL108C	1.09E+01	3.54E+00
YBL103C	1.80E+01	7.84E-01
YHR040W	8.57E+00	5.30E-01
YBR054W	1.95E+01	7.68E+00
YOL016C	8.85E+01	8.11E+01
YKR040C	1.25E+00	6.18E-01
YDR514C	3.07E+01	1.38E+00
YMR132C	1.32E+01	8.63E-01
YJL203W	1.23E+01	1.48E+00
YBR073W	1.28E+01	8.43E-02
YMR025W	1.32E+01	1.74E+00
YIL071W-A	6.84E-01	3.60E-01
YOL063C	2.54E+01	5.95E+00
YKL060C	1.01E+04	3.87E+03
YBR193C	2.11E+01	9.41E-01
YDR398W	1.30E+02	1.62E+01
YJL133W	1.52E+01	1.15E+01
YNR049C	6.97E+01	1.14E+01
YGR281W	1.75E+01	8.18E+00
YPL039W	2.15E+01	4.65E+00
YER025W	1.83E+02	5.42E+01
YNL201C	5.46E+01	7.23E-01
YMR045C	2.28E-01	1.26E-03
YGR183C	3.12E+02	1.25E+01
YIL038C	5.35E+01	1.31E+01
YEL041W	5.36E+00	2.05E+00
YGL236C	1.79E+01	3.77E+00
YOR188W	2.22E+01	4.61E+00
YER079W	1.35E+01	3.42E+00
YDR464W	2.08E+01	3.42E+00
YLR425W	7.64E+00	2.58E+00
YLR298C	3.02E+01	1.21E+01
YLR314C	1.52E+01	1.09E+01
YGL146C	7.95E+00	5.89E-01
YOR242C	4.04E+00	4.67E-01
YML065W	6.43E+00	2.89E+00
YOL143C	1.34E+02	3.19E+01
YNL032W	3.95E+01	5.99E+00
YMR084W	7.51E+00	1.88E+00
YGL051W	4.84E-01	1.35E-01
YLR295C	1.88E+02	4.46E+01
YPR110C	2.17E+02	3.47E+01
YPL149W	6.54E+01	2.53E+01
YJL104W	2.75E+01	7.62E+00
YEL046C	8.39E+01	2.68E+01
YOR104W	2.79E+01	1.24E+01
YGR034W	2.05E+03	1.84E+02
YJR031C	1.90E+01	4.88E+00
YDR030C	1.56E+01	2.92E+00
YDR332W	1.85E+01	2.09E-01
YGR141W	2.07E+01	3.96E+00
YOR248W	1.23E+01	8.04E+00
YBR120C	2.35E+01	3.99E+00
YGL222C	3.00E+01	9.88E+00
YDR416W	7.23E+00	2.96E+00
YNL103W	8.34E+00	1.60E+00
YER165W	3.15E+02	3.29E+01
YDR538W	1.76E+01	1.28E+00
YJL127W-A	7.33E-01	4.53E-02
YOL054W	4.20E+00	3.85E-01
YMR225C	3.05E+01	1.27E+01
YIL033C	2.79E+01	4.40E-01
YGL258W	2.20E+03	2.01E+03
YDR162C	4.64E+01	1.16E+01
YKL022C	2.62E+01	1.52E+00
YJR043C	1.76E+01	4.83E+00
YPL146C	4.91E+01	6.65E+00
YOR078W	9.76E+01	2.34E+01
YPL045W	2.15E+01	1.20E-01
YKL131W	2.57E-01	3.64E-01
YPR008W	9.82E+01	3.26E+01
YIL009C-A	2.10E+01	2.19E+00
YAL041W	2.31E+01	4.97E+00
YJL168C	3.50E+01	6.14E+00
YDR170C	8.68E+01	1.29E+01
YIL046W	5.70E+01	7.19E+00
YPL064C	3.04E+01	5.95E+00
YHR209W	4.39E+00	3.51E-01
YMR133W	4.93E-01	2.05E-01
YBL043W	5.53E+01	4.20E+01
YKL053C-A	3.89E+01	4.95E+00
YBR271W	2.69E+01	8.21E-01
YHR001W	6.12E+01	8.27E+00
YDL076C	2.31E+01	9.01E-01
YER053C	2.10E+01	3.65E+00
